Water Pump ID,Water Source Type,Water Quality,Distance to Nearest Town,Population Served,Installation Year,Funder,Payment Type,Water Pump Age,Pump Type,GPS Coordinates,Functioning Status
WP4650,['River'],['Contaminated'],,[13000],2019,,['Free'],5,['Motorized Pump'],"(-23.96673288204947, 19.357718271501177)",['Functioning']
WP4651,['Lake'],['Contaminated'],[52],[13000],1999,['USAID'],['Pay per use'],25,['Motorized Pump'],"(-18.647218096606142, 27.08115932861741)",['Functioning']
WP4652,['Well'],,[50],,2013,['USAID'],['Pay per use'],11,['Motorized Pump'],"(-17.626349301745663, 26.810737808050373)",['Functioning']
WP4653,['River'],['Contaminated'],[28],[15000],2009,['Oxfam'],['Pay per use'],15,['Solar Pump'],"(-22.201609320754468, 24.80787159289847)",['Functioning']
WP4654,['Lake'],['Contaminated'],,[14000],2002,['Red Cross'],['Pay per use'],22,['Solar Pump'],,['Functioning']
WP4655,['Well'],['Clean'],[14],,2006,,['Pay per use'],18,['Motorized Pump'],,['Functioning']
,['Lake'],['Contaminated'],[22],[13000],2000,['Oxfam'],['Pay per use'],24,['Motorized Pump'],"(-21.94139633233019, 19.69643003078511)",['Functioning']
WP4657,['Lake'],['Contaminated'],[37],[14000],2016,,['Free'],8,['Motorized Pump'],,['Not Functioning']
WP4658,['Lake'],['Clean'],[52],,1992,['Red Cross'],['Pay per use'],,['Motorized Pump'],"(-21.299710717665153, 26.96933668537854)",['Not Functioning']
WP4659,['Lake'],['Contaminated'],[41],,2018,['Oxfam'],['Free'],6,['Solar Pump'],"(-19.096735822563335, 27.332338194200545)",['Functioning']
WP4660,['Lake'],['Contaminated'],[48],[15000],1992,['UNICEF'],['Free'],,['Motorized Pump'],"(-21.352732944569777, 19.37830715068232)",['Functioning']
WP4661,['River'],['Contaminated'],[49],[8000],2008,['USAID'],,16,,"(-22.342700727897615, 23.36891003323641)",['Functioning']
WP4662,['Borehole'],['Contaminated'],[34],[14000],2011,['USAID'],['Pay per use'],13,['Motorized Pump'],"(-17.768781675652324, 24.619535056461658)",['Not Functioning']
WP4663,['Lake'],['Contaminated'],[30],[16000],2008,['UNICEF'],['Free'],16,['Motorized Pump'],"(-23.479632578834934, 23.757934096993964)",['Functioning']
WP4664,['Borehole'],,[12],[11000],2000,['Red Cross'],['Pay per use'],24,['Motorized Pump'],"(-20.960969096512965, 25.530033912497714)",['Not Functioning']
WP4665,['Well'],['Contaminated'],[57],[11000],1993,['Red Cross'],['Free'],31,['Motorized Pump'],"(-23.544338023201234, 25.59590012841752)",['Not Functioning']
WP4666,['Lake'],['Contaminated'],[41],[11000],1996,['USAID'],['Pay per use'],28,['Motorized Pump'],"(-20.656767096049787, 19.97346010662854)",['Functioning']
WP4667,['Lake'],['Contaminated'],[10],[17000],2004,,['Pay per use'],20,['Motorized Pump'],"(-22.12856925669027, 19.93822173837909)",['Functioning']
WP4668,,['Contaminated'],[27],[11000],,['USAID'],,15,['Motorized Pump'],"(-19.278860262927765, 22.94773314667382)",['Not Functioning']
WP4669,['River'],['Contaminated'],[57],[10000],1997,['Red Cross'],['Free'],27,['Motorized Pump'],,['Functioning']
WP4670,['Well'],['Contaminated'],[36],[17000],2012,['UNICEF'],['Free'],12,['Solar Pump'],"(-19.812594313193234, 24.640518347780393)",['Not Functioning']
WP4671,,['Contaminated'],[47],[15000],,['Oxfam'],['Pay per use'],24,,"(-22.769663059471426, 19.99867575368865)",['Functioning']
WP4672,['Lake'],['Clean'],,[11000],2017,,['Pay per use'],7,['Motorized Pump'],"(-22.958675128880767, 19.881491939076565)",['Functioning']
WP4673,['Lake'],['Contaminated'],[38],[15000],2020,['Red Cross'],['Free'],4,['Solar Pump'],"(-18.626717737131145, 25.8532830312955)",['Functioning']
WP4674,['Well'],['Clean'],[19],,2016,['Red Cross'],['Free'],8,['Motorized Pump'],"(-17.742586271564836, 25.376406503893012)",['Functioning']
WP4675,['Lake'],,[43],[15000],,['USAID'],['Free'],26,['Motorized Pump'],"(-19.117340179528263, 27.58562759922782)",['Not Functioning']
WP4676,['Lake'],['Contaminated'],[31],,2017,['Oxfam'],['Free'],7,['Motorized Pump'],"(-19.83066920848095, 27.898653947509324)",['Not Functioning']
WP4677,['Well'],['Contaminated'],[30],,2009,['Red Cross'],['Pay per use'],15,['Motorized Pump'],"(-19.072994343004474, 26.497035440221428)",['Functioning']
WP4678,['Lake'],['Clean'],[60],[11000],1998,['World Bank'],['Pay per use'],26,['Hand Pump'],,['Functioning']
WP4679,['Well'],['Contaminated'],[36],[12000],2019,,['Pay per use'],5,['Motorized Pump'],"(-18.959443303997176, 28.839569295336048)",['Functioning']
WP4680,['Lake'],['Contaminated'],[34],[13000],2011,['World Bank'],['Pay per use'],13,['Motorized Pump'],"(-20.988242745701143, 27.347939412220363)",['Not Functioning']
WP4681,['Lake'],['Contaminated'],[41],[15000],2014,['Oxfam'],['Free'],10,['Motorized Pump'],"(-18.251232501692, 27.787809262876678)",['Functioning']
WP4682,['Borehole'],['Contaminated'],[16],[8000],2009,['USAID'],['Free'],15,['Motorized Pump'],"(-20.572526772840224, 27.725731374961743)",
WP4683,['Lake'],['Clean'],[16],,1998,,['Free'],26,['Motorized Pump'],"(-18.83370022711407, 24.425965674024788)",['Functioning']
WP4684,['Borehole'],['Contaminated'],[32],[16000],2012,['World Bank'],['Pay per use'],12,['Hand Pump'],"(-18.697042720293858, 26.078036723746692)",['Functioning']
WP4685,['Lake'],,[25],[10000],2015,['USAID'],['Pay per use'],9,['Motorized Pump'],"(-20.54031380519758, 24.572730285557444)",['Functioning']
WP4686,['Lake'],['Contaminated'],[18],[16000],2010,['World Bank'],['Free'],,['Motorized Pump'],"(-19.457103431576247, 27.518656628468182)",['Not Functioning']
WP4687,['Lake'],['Clean'],[35],[9000],2002,['USAID'],,22,['Motorized Pump'],,['Not Functioning']
WP4688,['Borehole'],['Contaminated'],[57],[13000],,['Red Cross'],['Pay per use'],30,['Motorized Pump'],"(-18.76596451819598, 24.73303621976898)",['Functioning']
WP4689,['Lake'],,[56],[12000],2012,['Oxfam'],['Pay per use'],12,['Motorized Pump'],,
WP4690,['Well'],['Contaminated'],[40],[15000],2005,,,,['Motorized Pump'],,['Not Functioning']
,['Lake'],['Clean'],[41],,1993,['Oxfam'],['Free'],31,['Solar Pump'],"(-20.636781681634744, 26.928564941668505)",['Not Functioning']
WP4692,['Lake'],['Contaminated'],[8],[15000],2012,['World Bank'],['Pay per use'],12,['Motorized Pump'],"(-22.20165811469765, 23.347243529256676)",['Functioning']
WP4693,['Lake'],['Clean'],[34],[17000],1995,['Red Cross'],['Pay per use'],29,['Motorized Pump'],"(-22.277779668718647, 25.091587800867753)",['Functioning']
,['Lake'],['Clean'],[48],[14000],2017,['Red Cross'],['Free'],7,['Motorized Pump'],"(-18.78085877626089, 25.327904905946493)",['Functioning']
WP4695,['Borehole'],,[56],,2020,['Red Cross'],,4,['Solar Pump'],"(-19.252541436048237, 27.28154065175398)",['Functioning']
WP4696,['Lake'],,,[18000],2000,,['Free'],24,['Motorized Pump'],"(-23.749790614677405, 21.625747911595678)",['Functioning']
WP4697,['Lake'],['Contaminated'],[51],,2013,['Red Cross'],['Pay per use'],11,['Motorized Pump'],"(-21.38264737366622, 22.825622381977816)",
WP4698,['Borehole'],['Clean'],[42],[16000],2006,['USAID'],['Pay per use'],18,['Motorized Pump'],"(-22.157514007092107, 26.863313880324526)",['Not Functioning']
WP4699,['Lake'],['Contaminated'],[42],[16000],2004,['USAID'],['Pay per use'],20,['Motorized Pump'],"(-20.968478551242974, 24.595372748033288)",['Not Functioning']
,['Well'],['Contaminated'],,[14000],,['World Bank'],['Pay per use'],14,['Hand Pump'],"(-19.888297257441813, 27.556197355333634)",['Functioning']
WP4701,['Borehole'],['Contaminated'],[48],,2017,['Oxfam'],['Free'],7,['Motorized Pump'],,['Functioning']
WP4702,['Lake'],,[51],,1999,['Red Cross'],['Pay per use'],25,['Motorized Pump'],,['Functioning']
WP4703,['Lake'],['Contaminated'],[38],[12000],2002,['World Bank'],['Pay per use'],22,['Motorized Pump'],"(-18.679967316949995, 24.484393997595102)",
WP4704,['Lake'],['Contaminated'],[57],[11000],1992,['USAID'],['Free'],,['Solar Pump'],"(-20.9450765111429, 25.005756726475898)",['Not Functioning']
WP4705,['Lake'],['Contaminated'],[15],[17000],1996,['Red Cross'],['Pay per use'],28,['Motorized Pump'],"(-23.64795093013273, 23.214730115830772)",
WP4706,['Lake'],['Clean'],[40],[14000],2001,['USAID'],['Pay per use'],,['Motorized Pump'],,['Functioning']
WP4707,['River'],['Contaminated'],[9],[15000],1997,['USAID'],,27,['Motorized Pump'],"(-18.894526047503255, 28.975928743980106)",['Functioning']
WP4708,['Lake'],,[54],,1993,['Red Cross'],['Pay per use'],31,['Motorized Pump'],"(-20.361676980242375, 27.914430252368405)",['Functioning']
WP4709,['Well'],['Contaminated'],[40],,1992,['Oxfam'],['Pay per use'],32,['Solar Pump'],"(-23.993754765352598, 25.518925574486452)",['Not Functioning']
WP4710,['Lake'],['Contaminated'],[42],[13000],2000,['USAID'],['Pay per use'],24,['Motorized Pump'],"(-18.401468052983233, 25.811919882654497)",
WP4711,['Borehole'],['Contaminated'],,,2002,['Red Cross'],['Free'],22,['Solar Pump'],"(-19.2534420725667, 26.42873136548468)",['Functioning']
WP4712,['Well'],['Contaminated'],[46],[11000],1990,,['Pay per use'],34,['Motorized Pump'],"(-22.06394806301344, 24.041978492134994)",['Not Functioning']
WP4713,['Well'],['Contaminated'],[43],[15000],2003,['World Bank'],['Pay per use'],21,['Motorized Pump'],"(-22.918232756888592, 19.927709707985898)",
WP4714,['Lake'],['Clean'],[31],[14000],2019,['Oxfam'],['Pay per use'],5,['Motorized Pump'],"(-19.433964376005655, 20.32456346597131)",['Functioning']
WP4715,['Lake'],['Contaminated'],[45],[11000],2011,['Oxfam'],['Pay per use'],13,['Motorized Pump'],"(-22.10897600927354, 19.49925663003076)",
WP4716,['Borehole'],['Clean'],[22],[13000],1993,['USAID'],['Pay per use'],,['Motorized Pump'],"(-23.662357792619627, 26.07466028774808)",['Functioning']
WP4717,['Lake'],['Contaminated'],[58],[14000],2013,,['Pay per use'],,['Motorized Pump'],"(-21.13544164754739, 24.472079234995658)",['Functioning']
WP4718,['Lake'],['Contaminated'],,[11000],1992,['UNICEF'],['Pay per use'],32,['Motorized Pump'],,['Not Functioning']
WP4719,['River'],['Contaminated'],[16],,,['Red Cross'],['Pay per use'],20,['Motorized Pump'],"(-21.62073890708383, 27.433080107134902)",['Functioning']
WP4720,['Lake'],['Contaminated'],[36],[13000],2012,['Red Cross'],['Pay per use'],12,['Solar Pump'],"(-23.75628831644494, 19.366466113166517)",['Functioning']
WP4721,['River'],['Contaminated'],[26],[16000],2005,['Red Cross'],['Free'],19,,"(-20.278264617988164, 26.38093605037336)",['Functioning']
WP4722,,['Contaminated'],[27],[13000],2007,['World Bank'],['Pay per use'],,['Motorized Pump'],"(-21.50298838315435, 24.66336844212948)",['Functioning']
WP4723,['Borehole'],['Clean'],,[13000],2006,['Red Cross'],['Pay per use'],,,"(-23.855126825126472, 22.155774509411543)",['Functioning']
WP4724,['Well'],['Clean'],[24],[12000],2009,['Red Cross'],,15,,"(-20.519482501653357, 26.72800452592125)",['Not Functioning']
WP4725,['Lake'],,,[14000],2005,['Red Cross'],['Pay per use'],19,['Motorized Pump'],"(-22.5612316921283, 20.18563050186766)",['Functioning']
WP4726,['River'],['Contaminated'],[25],[17000],2019,['Red Cross'],['Pay per use'],5,['Motorized Pump'],"(-20.216072403211964, 22.343174482541173)",
,,['Contaminated'],[33],[11000],2018,,['Pay per use'],6,['Motorized Pump'],"(-23.471105625370402, 23.17529242307389)",['Functioning']
WP4728,['Lake'],['Contaminated'],[42],[12000],2020,['USAID'],['Free'],4,['Hand Pump'],"(-23.08326285292733, 23.195882282776378)",['Functioning']
WP4729,['Lake'],['Clean'],[15],[16000],1990,['USAID'],['Pay per use'],34,['Motorized Pump'],"(-23.548474285797703, 23.28943175591883)",
WP4730,['River'],['Contaminated'],[36],[11000],2014,['World Bank'],['Free'],10,['Motorized Pump'],"(-20.695758162682555, 27.314144966494727)",['Functioning']
WP4731,,['Clean'],[44],[12000],1994,['USAID'],,,['Solar Pump'],"(-23.658055430258152, 22.017930911075364)",['Functioning']
WP4732,['Lake'],['Clean'],[28],[16000],2003,['USAID'],['Free'],21,['Motorized Pump'],"(-20.670773010609484, 26.61471591431144)",['Not Functioning']
WP4733,['Lake'],,[30],[8000],2007,['USAID'],['Pay per use'],17,['Motorized Pump'],"(-22.932260402099846, 20.511821447301543)",
WP4734,['Lake'],['Contaminated'],,,2013,['World Bank'],['Pay per use'],11,['Motorized Pump'],"(-18.133516856677353, 28.969615564097985)",['Not Functioning']
WP4735,['Borehole'],['Contaminated'],,[15000],,['Red Cross'],['Pay per use'],28,['Motorized Pump'],"(-20.60387158735876, 19.695342145572607)",
,['Well'],['Contaminated'],,[20000],2013,,['Pay per use'],11,['Motorized Pump'],"(-23.48483524154704, 20.866992307450033)",['Functioning']
WP4737,['Well'],['Contaminated'],[48],[9000],,['Red Cross'],['Pay per use'],28,['Motorized Pump'],"(-19.57655581799743, 21.191151190538704)",['Not Functioning']
WP4738,['Lake'],['Contaminated'],[15],[12000],2020,['World Bank'],['Free'],4,['Motorized Pump'],"(-23.091831957461483, 23.750852197733963)",['Functioning']
WP4739,['Lake'],,[48],[10000],2017,['Red Cross'],['Free'],7,['Motorized Pump'],"(-22.639963237040526, 25.32394463685302)",['Functioning']
WP4740,['Lake'],,[33],,2003,,['Free'],,['Motorized Pump'],"(-21.102050041343848, 23.2017609553777)",['Functioning']
,['River'],['Contaminated'],[36],[11000],1995,['World Bank'],['Pay per use'],,['Motorized Pump'],"(-18.959988291644933, 27.44426934274736)",['Functioning']
WP4742,['Lake'],['Contaminated'],[31],[7000],2007,['World Bank'],['Pay per use'],,['Motorized Pump'],"(-23.714808957252803, 20.30243214240184)",['Functioning']
WP4743,['Borehole'],,[34],[13000],1998,['Oxfam'],['Pay per use'],26,['Solar Pump'],"(-20.91151869237184, 21.774116943768384)",['Functioning']
WP4744,['River'],['Contaminated'],[45],[16000],2007,['USAID'],['Free'],17,['Hand Pump'],"(-23.310019918882652, 20.00812751382057)",['Not Functioning']
WP4745,['Lake'],,[15],,2011,,['Pay per use'],13,['Motorized Pump'],"(-22.693585942886436, 20.410059093302028)",['Functioning']
,['Lake'],['Contaminated'],[52],[12000],2010,['UNICEF'],['Pay per use'],14,['Motorized Pump'],"(-21.351469294610766, 25.344499525813927)",['Functioning']
WP4747,['Lake'],['Contaminated'],[37],[19000],1998,,['Free'],26,['Motorized Pump'],"(-18.88122341875561, 25.73048878451461)",['Functioning']
WP4748,['River'],['Contaminated'],[56],[12000],,['Red Cross'],['Pay per use'],30,['Motorized Pump'],"(-22.86697877376741, 21.87545779506777)",['Functioning']
WP4749,['Well'],['Contaminated'],[39],,2006,['USAID'],['Free'],18,['Motorized Pump'],"(-23.87261874737277, 22.20706408225562)",['Not Functioning']
WP4750,['Lake'],,[45],[11000],2012,['Oxfam'],['Pay per use'],,['Motorized Pump'],"(-18.82612043389086, 27.756173001581622)",['Not Functioning']
,['Lake'],['Clean'],[34],[11000],1996,['USAID'],['Free'],,['Motorized Pump'],"(-21.090331531625594, 22.455961958215845)",
WP4752,['River'],['Contaminated'],[41],[16000],2009,['World Bank'],['Pay per use'],15,['Motorized Pump'],"(-21.260163128321643, 19.869133448183877)",['Functioning']
WP4753,['Lake'],['Contaminated'],[24],[13000],2000,['Red Cross'],['Pay per use'],24,['Motorized Pump'],"(-20.87235192483113, 22.87097650957842)",['Functioning']
WP4754,['Well'],['Contaminated'],,[12000],2010,['World Bank'],['Pay per use'],14,,,['Functioning']
WP4755,['Lake'],['Contaminated'],,[14000],2007,['Oxfam'],['Free'],17,['Motorized Pump'],"(-20.88785788900164, 20.6801686539612)",['Not Functioning']
WP4756,['River'],['Contaminated'],[28],[12000],1993,['USAID'],['Free'],,['Motorized Pump'],"(-19.51576606148942, 23.77135071686044)",['Functioning']
WP4757,['Lake'],['Clean'],[15],[16000],2015,['World Bank'],['Pay per use'],9,['Motorized Pump'],"(-19.647019443686393, 28.67040629251952)",['Functioning']
WP4758,['Lake'],['Clean'],[35],[16000],2001,['USAID'],['Pay per use'],23,,"(-21.206839913188556, 26.47829212133972)",['Functioning']
,['Well'],['Contaminated'],[53],[12000],1996,['Red Cross'],['Pay per use'],28,['Solar Pump'],"(-23.39702600487995, 22.29849367661037)",['Functioning']
WP4760,['Borehole'],['Clean'],[24],[7000],1996,['Red Cross'],,28,['Solar Pump'],"(-21.55092730867878, 22.408241658103968)",
WP4761,['Lake'],['Contaminated'],[29],[15000],1999,['World Bank'],['Free'],25,['Motorized Pump'],"(-19.757931589402176, 26.61339795814426)",['Not Functioning']
WP4762,,['Contaminated'],[34],[14000],1996,['USAID'],['Free'],28,['Motorized Pump'],"(-19.191540321463748, 26.575154329634035)",
WP4763,['Lake'],['Contaminated'],[43],[15000],2012,['USAID'],['Pay per use'],,['Motorized Pump'],"(-18.180166117011318, 27.232726230031158)",['Not Functioning']
WP4764,['Well'],['Clean'],[11],[12000],1996,['USAID'],['Pay per use'],28,['Motorized Pump'],,['Functioning']
WP4765,['Well'],['Clean'],[48],[18000],2001,['World Bank'],['Pay per use'],23,['Motorized Pump'],"(-17.93907864881041, 28.88040912576353)",['Not Functioning']
WP4766,['Lake'],['Contaminated'],[50],,2016,['USAID'],['Free'],8,['Motorized Pump'],"(-19.011933453548945, 24.802665338894187)",['Not Functioning']
,['Lake'],['Clean'],[35],,2019,['Red Cross'],['Pay per use'],5,,"(-19.0491368877463, 25.921485492213055)",['Functioning']
WP4768,['Lake'],['Clean'],[43],[11000],1999,['Oxfam'],['Pay per use'],25,['Motorized Pump'],"(-23.355121198254036, 20.397648799710534)",
,['Well'],['Contaminated'],[44],[14000],1996,['Red Cross'],['Free'],28,,"(-21.865298548440272, 26.71598448904085)",['Not Functioning']
WP4770,['Well'],['Contaminated'],[41],[13000],2007,['World Bank'],,17,['Motorized Pump'],"(-18.136183774394294, 27.276435465334494)",['Not Functioning']
WP4771,['Well'],['Contaminated'],[32],[15000],1994,['World Bank'],['Free'],30,,"(-18.583015340592492, 22.023357471367408)",
WP4772,['Well'],['Contaminated'],[6],[14000],1996,,['Pay per use'],28,['Motorized Pump'],"(-20.711381263196472, 22.46379205929696)",['Not Functioning']
WP4773,['Well'],['Contaminated'],[32],[12000],2006,['Red Cross'],['Free'],18,['Solar Pump'],"(-18.13871371872123, 26.263166725490578)",['Functioning']
WP4774,['Well'],['Contaminated'],[39],[10000],2006,['USAID'],['Pay per use'],18,['Motorized Pump'],"(-18.00775091039692, 21.54262154927008)",['Not Functioning']
,['Borehole'],['Contaminated'],[16],[8000],2019,['Red Cross'],['Pay per use'],5,['Motorized Pump'],"(-19.891998828709042, 27.380527632206665)",['Functioning']
WP4776,['Borehole'],['Contaminated'],[56],[14000],2015,['Oxfam'],['Pay per use'],9,['Motorized Pump'],"(-22.699441178746582, 22.235498363893825)",['Functioning']
WP4777,['Lake'],['Clean'],[39],,2019,['Red Cross'],['Pay per use'],5,['Motorized Pump'],"(-18.594774683258972, 28.4819404363648)",['Functioning']
WP4778,['Lake'],['Contaminated'],[8],[13000],1997,['World Bank'],['Pay per use'],27,['Motorized Pump'],"(-20.607379863979975, 25.370593083772928)",['Functioning']
WP4779,['Lake'],['Contaminated'],,,2012,['Red Cross'],['Pay per use'],12,['Motorized Pump'],"(-19.806683379409638, 26.42989110913341)",['Not Functioning']
WP4780,['Borehole'],['Contaminated'],[40],[8000],1992,['Oxfam'],['Pay per use'],32,['Motorized Pump'],"(-19.684877852127244, 25.666646595599538)",['Functioning']
